mz_rt,weight,log2FC,tstat,pval,padj,abs_weight,neglog10_padj
714.6568352_775.1435,-0.032591691645828,-0.1976660411036812,-1.8440951697093937,0.0744454399388238,0.2959660173177632,0.032591691645828,0.5287581515715509
967.6383777_665.106,0.0325287022583923,0.1027165083333546,1.4785407033059768,0.1490399432242404,0.426201942904407,0.0325287022583923,0.3703845748218648
752.5531722_588.259,0.0325107223478707,0.2003852359192714,1.6855927703219178,0.1016031426618436,0.358469962205206,0.0325107223478707,0.44554722994059404
848.5464289_469.082,0.0321616378404058,0.3011778252114915,2.1142032024582784,0.0423826001818856,0.2080832478809445,0.0321616378404058,0.6817628820455373
951.580053_416.844,0.0319565915067092,0.1575950476256106,1.3860934196156267,0.1753019360515124,0.4696520178212595,0.0319565915067092,0.3282238074128801
666.6069912_687.855,-0.0319339169691259,-0.3475819387746089,-1.8966231575249932,0.0669358968832512,0.2811997729889164,0.0319339169691259,0.5509850342557013
868.6456057_631.219,-0.0318685280592469,-0.217908232630596,-1.527543613140622,0.1364510284785308,0.4103601040959508,0.0318685280592469,0.38683486868866485
526.3160925_116.435,-0.0317392821176043,-0.2132836622647467,-1.708665301510598,0.0971968615408768,0.3536403667670297,0.0317392821176043,0.4514381676872975
704.5533159_622.923,0.0317066611651485,0.1640182325283107,1.6417929692096012,0.1104260983532062,0.3703591364521115,0.0317066611651485,0.4313769371962848
329.2494336_246.523,-0.0316251986965886,-0.2143297835986455,-1.4162733239995595,0.166356728904108,0.4595957086672815,0.0316251986965886,0.3376240350551634
973.6285671_152.766,-0.0313979796865971,-0.2574575186668039,-1.6200126651506783,0.1150441744676297,0.3745506150568025,0.0313979796865971,0.42648948542902476
944.6716646_700.176,-0.0313688751729384,-0.162500990033684,-1.1889004119838422,0.2432268597461934,0.5599714426360104,0.0313688751729384,0.25183412053279736
772.5881353_623.2155,0.0313449156860689,0.1262999629663858,1.6434371049381982,0.1100838047841649,0.3703591364521115,0.0313449156860689,0.4313769371962848
773.5835133_536.248,-0.0312152265191482,-0.1135331501885189,-1.945067494308908,0.0605983523488321,0.2649485074216947,0.0312152265191482,0.5768385227257893
692.6215299_710.8445,-0.0309899122804056,-0.1876867258679869,-2.3351365723607045,0.0259688309942615,0.1569832276191805,0.0309899122804056,0.8041467459445921
796.5478263_580.817,0.0308705035132978,0.0853890738777186,1.222895148574031,0.2302994559364594,0.5490207844048136,0.0308705035132978,0.2604112140536277
644.6014418_679.782,-0.0308640178089826,-0.1560083156711827,-1.864965372036366,0.0713794877163667,0.2923330778333615,0.0308640178089826,0.5341220409281136
950.8205503_809.786,-0.030685300894498,-0.2467567113925129,-1.396570729236797,0.1721548075451617,0.4661334490010194,0.030685300894498,0.3314897316622475
620.5912327_680.7565,0.0306341015047186,0.1785862192352595,1.8689555657565993,0.070805809607772,0.2914481557087587,0.0306341015047186,0.5354386885622181
900.6188282_615.728,0.0306045712859249,0.1237811452007523,1.574812856024751,0.1251358606854906,0.389878922887311,0.0306045712859249,0.40907024242462686
281.249164_915.4835,-0.0303588601814733,-0.151389666720815,-1.1078708011261105,0.2761756402862065,0.5970375247566534,0.0303588601814733,0.2239983719148539
759.5680194_509.899,-0.0303361364149696,-0.1628231581203542,-2.511437941497962,0.0172665909165497,0.1222381048825544,0.0303361364149696,0.9127933917970923
979.7277479_721.364,-0.0301551593535127,-1.0180396196736363,-1.3379000945923891,0.1903597826677392,0.4844158480958223,0.0301551593535127,0.31478165696586485
639.5227168_667.7745,-0.0301437506490445,-0.3823408435903184,-2.0916564121672203,0.0444915675974491,0.2125143497990103,0.0301437506490445,0.6726117393637117
580.3637708_187.987,-0.0300538114909579,-0.2332527995687505,-1.668492204773761,0.1049753698822821,0.365619343820769,0.0300538114909579,0.4369708351144058
589.5190367_379.369,-0.0300136531758336,-0.175192209399491,-1.2892316374563484,0.2065591857114174,0.5126244530732821,0.0300136531758336,0.29020068105950847
874.5636381_494.939,0.0292781632047379,0.1662556601516234,1.6888017510495943,0.100980504286336,0.358469962205206,0.0292781632047379,0.44554722994059404
901.622479_650.9335,0.0292631763180064,0.0565272276322585,1.3690786156736507,0.1805083201808721,0.4715201312417013,0.0292631763180064,0.32649976061372354
844.6476068_669.721,-0.0291936896756956,-0.1511913149397024,-1.4923860533379456,0.1453922637142066,0.4204241460409311,0.0291936896756956,0.376312349277484
646.6162078_710.8445,-0.029107093296196,-0.1811022723864427,-2.1824995220549077,0.0365249422462185,0.187982156963351,0.029107093296196,0.7258833714816101
1089.866483_752.6655,-0.0290886266522661,-0.1939392658982126,-2.402563841847374,0.0222544962878506,0.1416985505827991,0.0290886266522661,0.8486345920751347
869.5564003_533.294,-0.0290791296819035,-0.1470828823389145,-2.0847722731963465,0.045153714811051,0.2135446621448303,0.0290791296819035,0.6705112799150711
868.744231_760.2155,-0.0289251726213284,-0.1571236012977536,-1.6500945255701138,0.1087067565509933,0.369150027454415,0.0289251726213284,0.4327970949421786
636.6319243_734.166,-0.0288930422172298,-0.351258596737549,-1.4103091671298156,0.1680954085513729,0.4612719123547774,0.0288930422172298,0.3360429895294103
696.6535383_749.5795,-0.0288822917214467,-0.2649473627729425,-1.8494226050130105,0.0736522833198007,0.2957288398330179,0.0288822917214467,0.5291063204870943
887.5685081_544.717,0.0288434170678127,0.1391885557308525,1.813762816661482,0.0791019055842126,0.3055357964508687,0.0288434170678127,0.5149379006739471
674.515386_614.8845,-0.0287653270875026,-0.1358479511992663,-1.494503353948765,0.1448408060497751,0.4204241460409311,0.0287653270875026,0.376312349277484
925.6827678_704.3905,-0.0287222592134194,-0.1071447741024346,-2.0906388234427524,0.044588900387277,0.2125143497990103,0.0287222592134194,0.6726117393637117
819.5535615_551.8265,0.0286454847764548,0.1657519717351416,1.046998835371619,0.3029443828801091,0.615710586458859,0.0286454847764548,0.21062337913364498
800.5389971_563.41,-0.0286076435043389,-0.1003283492523628,-2.3137435327287617,0.0272596463256654,0.1598317392476067,0.0286076435043389,0.7963369746379253
812.5738227_562.112,-0.028527788601806,-0.1271928604203628,-2.023570312610463,0.05143290371739,0.2368238222015418,0.028527788601806,0.6255746138988123
927.5236335_479.8675,0.0285116750386549,0.1683169320419359,1.3418249508484206,0.1890972815313318,0.4831168791474464,0.0285116750386549,0.31594778885888125
819.5610314_487.3295,-0.0284784299655281,-0.1444161578095173,-1.926348925075536,0.0629826691296445,0.2715919330193669,0.0284784299655281,0.5660831338657801
694.638769_768.991,-0.0283423933073711,-0.2833720023344567,-1.1666745616364622,0.2519629743006604,0.5701939818294387,0.0283423933073711,0.2439773708077916
1263.83347_610.1605,0.0283084448722646,0.1135735205488551,1.4040571763407796,0.169933304868754,0.4635217169944439,0.0283084448722646,0.333929913407505
662.648927_748.3255,-0.0282927360783261,-0.238692648441334,-2.418117710831987,0.0214694123549528,0.1389895216013322,0.0282927360783261,0.8570179399060127
848.5968042_635.312,0.0282538097691256,0.1561892110099233,1.4397037876817511,0.159663050579482,0.4471662756779309,0.0282538097691256,0.3495309574455652
1087.848817_737.475,-0.0282390377878794,-0.307466431583026,-1.9074278605985335,0.0654748872605671,0.277927255819595,0.0282390377878794,0.5560688606655507
938.7517562_675.4355,-0.0281072546410236,-0.2025012759775371,-1.4972797526694692,0.1441202288722253,0.4204241460409311,0.0281072546410236,0.376312349277484
1087.858351_752.722,-0.0280429271993059,-0.1787250969692135,-2.212428275731872,0.0341938527519161,0.183975327447281,0.0280429271993059,0.7352404154250386
904.6091759_576.4035,-0.0279090483615493,-0.1633495591994227,-2.828637823004967,0.0080024841888256,0.0749658001596889,0.0279090483615493,1.1251368191333924
840.5779061_556.4735,-0.0275766519828098,-0.280091219405596,-1.5751702322321883,0.1250533207983189,0.389878922887311,0.0275766519828098,0.40907024242462686
789.5869483_576.7445,0.0275601883800987,0.1671175567138448,1.4867751053728255,0.1468617987326367,0.4229412224985828,0.0275601883800987,0.37371998373183773
851.6298427_567.783,-0.0275545792579468,-0.2547309160895205,-1.970798023235128,0.0574489445681368,0.2555558862546338,0.0275545792579468,0.59251411142772
562.4935349_542.765,-0.0275113703456199,-0.3534738281931208,-1.1662921263303612,0.2521152756755139,0.5701939818294387,0.0275113703456199,0.2439773708077916
656.5784687_709.5075,0.0275001034615155,0.0964917465033825,1.752248714601951,0.0893097961831455,0.3323629401336238,0.0275001034615155,0.47838740785049644
916.6405065_668.4245,0.0274487296633307,0.1573381706212564,1.1432543340427848,0.2614141762764553,0.5776677614768697,0.0274487296633307,0.23832186891934148
842.6295931_633.0175,0.0274199418970218,0.14192245038472,1.3006314180756062,0.2026736410900148,0.5077962779198871,0.0274199418970218,0.29431048677221877
915.601978_416.177,0.0272252241777386,0.1376873371431736,1.220855760281723,0.231060281043989,0.5490207844048136,0.0272252241777386,0.2604112140536277
682.6386889_735.4,-0.0271501928168462,-0.332560053318257,-1.369325861241801,0.1804318129171585,0.4715201312417013,0.0271501928168462,0.32649976061372354
568.3636776_199.107,-0.0271340636992934,-0.1375534958185875,-1.371337703468519,0.1798102092402788,0.4715201312417013,0.0271340636992934,0.32649976061372354
820.7431522_781.185,-0.0270356679254278,-0.1696076114633,-2.123711628932694,0.0415200766498059,0.2050840149672232,0.0270356679254278,0.6880681888860084
787.5992921_562.999,-0.0270291939706242,-0.1509873231183132,-2.0727295937299957,0.0463329727697837,0.2170193839504239,0.0270291939706242,0.6635014736780305
526.2951541_139.466,-0.0270240486754844,-0.2108727688623313,-1.2212293068994216,0.230920783990531,0.5490207844048136,0.0270240486754844,0.2604112140536277
981.7441555_725.2605,-0.0268905311348267,-0.6345847725822854,-1.202635034543448,0.2379409416035759,0.5556500498765454,0.0268905311348267,0.2551986423328603
822.7597013_793.337,-0.026862474941818,-0.2052826297138621,-1.6366154699061592,0.1115097605448103,0.3724608805082805,0.026862474941818,0.4289193343829446
826.5637101_600.117,-0.026774674837287,-0.1163718563402714,-1.109553954198658,0.2754602244604157,0.5970375247566534,0.026774674837287,0.2239983719148539
857.5208364_440.103,0.0267718001203708,0.2367234672266208,1.4658295316820784,0.1524528888242364,0.4314205013602524,0.0267718001203708,0.3650992208095681
820.6267486_672.2655,0.0266993953955263,0.0855051809423904,2.2955736421127786,0.0284012105724316,0.1630069480037448,0.0266993953955263,0.7877938838452618
860.6533259_649.325,0.0266692775262989,0.0676239586950868,1.3085516237204795,0.2000070911274964,0.5046618553217015,0.0266692775262989,0.2969995200124041
305.2491274_279.9145,-0.0265860009704019,-0.2508084602849811,-1.2993178170239117,0.2031185111679548,0.5077962779198871,0.0265860009704019,0.29431048677221877
763.554908_535.319,-0.0265279495682186,-0.1104132237193983,-1.586114738690668,0.1225470234627948,0.389878922887311,0.0265279495682186,0.40907024242462686
810.5690407_563.01,-0.0264508544049793,-0.1115685053191671,-1.9037232137921287,0.0659726973296692,0.2785893695527482,0.0264508544049793,0.5550354594578688
686.5598799_730.0835,-0.0264448531226296,-0.1179560058812207,-1.1364917814834663,0.2641903829065816,0.5797079600042366,0.0264448531226296,0.23679073626510597
897.6330959_630.311,0.0264400695809213,0.0587004851422611,1.1938844489122702,0.2412987902520723,0.5586889603847697,0.0264400695809213,0.25282991015289324
650.6488175_749.725,-0.0264384849697026,-0.2487869452424297,-1.6424826607441698,0.1102824040202354,0.3703591364521115,0.0264384849697026,0.4313769371962848
942.6591806_656.6375,0.0260666234272973,0.1012549306408959,1.5079343301956545,0.1413816575203552,0.4174856915909039,0.0260666234272973,0.3793584044189438
845.6340617_629.402,-0.0259165123512924,-0.0552031486640105,-1.136866050327458,0.2640361810854999,0.5797079600042366,0.0259165123512924,0.23679073626510597
552.331556_126.8295,-0.0259131358719646,-0.2159483149816073,-1.6305587191664468,0.1127885901382934,0.3736695161085738,0.0259131358719646,0.42751233037042047
769.5523003_454.66,-0.0258373726282948,-0.1690926906730814,-1.3760149639024757,0.1783715082481921,0.4704620686805068,0.0258373726282948,0.3274753861088121
841.6147458_590.877,0.0258367482972678,0.1297950562888546,1.0124767828885477,0.3189048847109824,0.6222113502789219,0.0258367482972678,0.2060620708252851
859.6179977_603.4015,0.0257811499176455,0.1254322526734587,1.7259458982188836,0.0940024623128503,0.3450991296620407,0.0257811499176455,0.4620561359952409
841.5373604_505.149,0.0255486543897623,0.0685622006915327,1.288132651737381,0.2069367424062697,0.5126244530732821,0.0255486543897623,0.29020068105950847
790.531195_546.517,-0.0253584366452901,-0.3102667951450699,-1.8263837552412143,0.0771350765220124,0.3022359969492313,0.0253584366452901,0.5196538115211452
708.6010066_679.621,-0.0253169024367163,-0.0951237087753541,-1.0780789464973164,0.2890585077154313,0.6025132577700167,0.0253169024367163,0.22003339238294833
872.5648037_581.364,0.0252309095188339,0.0404317563198308,1.0929108219814418,0.2825926460799335,0.5973148139646351,0.0252309095188339,0.22379671421104694
842.5572356_454.592,-0.0251693829094016,-0.6274631247831202,-0.998886156685234,0.3253437304133408,0.6283297163196038,0.0251693829094016,0.2018124002101453
628.5462759_675.6405,0.0250482410015199,0.1001800378041835,1.8491938515067192,0.0736861912167974,0.2957288398330179,0.0250482410015199,0.5291063204870943
923.6483172_653.991,-0.0249239437163472,-0.5771438007374766,-0.9959132254645684,0.3267639487406036,0.6295806577389882,0.0249239437163472,0.200948623035049
610.5428998_636.5925,-0.024877941296347,-0.1752784106395626,-1.943524684032483,0.0607918661200698,0.2649485074216947,0.024877941296347,0.5768385227257893
892.6469956_647.719,-0.0248265358043472,-0.1119136661135315,-2.092127995276796,0.0444465241632919,0.2125143497990103,0.0248265358043472,0.6726117393637117
852.5779146_557.304,0.0248121710992646,0.0984797629197186,1.5381291015618728,0.1338476889705927,0.4055236673272605,0.0248121710992646,0.39198379425261975
740.525817_511.0945,0.024682964709066,0.160735841230641,1.4321851378068902,0.1617873673249939,0.4487053644336128,0.024682964709066,0.3480387382895465
980.8687774_848.427,-0.0246612578281009,-0.118535528747398,-1.3126211895452315,0.1986474382802796,0.5027877708025712,0.0246612578281009,0.29861529410770066
818.5348131_621.478,-0.024632284847171,-0.1141189180395878,-1.3511033226774598,0.186138440816958,0.4828194525203427,0.024632284847171,0.31621524074524215
720.4998735_547.315,0.0245945892978163,0.3364979330133123,1.1634128610798855,0.2532640753647323,0.5701939818294387,0.0245945892978163,0.2439773708077916
825.6411627_664.9675,0.0243159026302362,0.1084658330113357,1.0871339518001837,0.2850987271561265,0.5973148139646351,0.0243159026302362,0.22379671421104694
856.60893_602.6575,0.0242573435134399,0.1127237600513575,1.679833958371053,0.1027285515859463,0.3608783169937339,0.0242573435134399,0.4426392112983939
698.6249879_753.2465,-0.0241878870863847,-0.1195414299336327,-1.581748978175437,0.123541814274611,0.389878922887311,0.0241878870863847,0.40907024242462686
850.7904649_814.253,-0.0240981718355092,-0.1473000324024795,-1.3761541214069168,0.1783288419383369,0.4704620686805068,0.0240981718355092,0.3274753861088121
825.6153893_554.2935,-0.0240648440148244,-0.1858574964082434,-1.2327434302439666,0.2266516497768401,0.5448999839767691,0.0240648440148244,0.2636832048666764
886.6421183_655.497,0.0239964050500609,0.1313553821858551,1.0475221798933616,0.3027067805162989,0.615710586458859,0.0239964050500609,0.21062337913364498
724.530729_590.0485,0.0238871949050062,0.1728826381983321,1.0964760394619677,0.2810538347358948,0.5973148139646351,0.0238871949050062,0.22379671421104694
662.4792722_449.581,-0.0238856341711684,-0.1399632398058685,-1.7978160534490046,0.0816479648284895,0.3124088795080703,0.0238856341711684,0.5052766307916872
788.5839687_576.704,0.0238598885051261,0.1432856976748966,1.2953988293216552,0.2044501587864312,0.5095623223576191,0.0238598885051261,0.29280269173455675
818.6322574_672.327,0.0238484172479922,0.0723813061617645,1.9851259826272811,0.0557577389358927,0.2524586512930697,0.0238484172479922,0.597809742241363
735.5688828_521.081,-0.0238068201786235,-0.1620791168509286,-2.538208201441855,0.0162086039402969,0.1166685696829047,0.0238068201786235,0.9330461264032949
792.591592_577.082,-0.0237930162092075,-0.0958923187276252,-1.087720862570452,0.2848434014375868,0.5973148139646351,0.0237930162092075,0.22379671421104694
562.3166145_95.19795,0.0237118963931924,0.1829414976640166,1.104025449606901,0.2778150644695458,0.5973148139646351,0.0237118963931924,0.22379671421104694
913.5749115_516.937,0.0235767886507329,0.1335565368880167,1.5566757179724426,0.1293835610526263,0.3978342351683945,0.0235767886507329,0.40029784689038705
540.3320081_127.6485,-0.0235763827339664,-0.0938213511570332,-1.1651069776996237,0.252587677238745,0.5701939818294387,0.0235763827339664,0.2439773708077916
981.7435267_740.7515,-0.0234786820926931,-0.8856316179256275,-1.0102280338208465,0.3199642037227064,0.6222113502789219,0.0234786820926931,0.2060620708252851
700.6315856_734.8215,-0.023385214548522,-0.2248246498830172,-1.14293381071648,0.2615452809631471,0.5776677614768697,0.023385214548522,0.23832186891934148
590.3477588_131.0755,-0.0232764972396561,-0.145616448206814,-1.196747910262561,0.240196172789985,0.5577204581875721,0.0232764972396561,0.25358342451504884
878.5942821_552.1935,-0.0232174485725426,-0.1018500166333626,-1.3807904539976277,0.1769118643817505,0.4696520178212595,0.0232174485725426,0.3282238074128801
970.7232521_652.194,-0.0231769834418942,-0.1158932514017498,-2.2005593788071183,0.0351018893765864,0.1856146160074469,0.0231769834418942,0.7313878287558644
564.5372759_636.521,-0.0231081223579163,-0.1665731176892532,-1.722277441987886,0.0946731238732056,0.3460026724514018,0.0231081223579163,0.46092054679562017
838.5993525_608.34,-0.0230514390597308,-0.1252239726990759,-1.89242878644813,0.0675105866072391,0.2821596312046149,0.0230514390597308,0.5495051209827038
817.54564_469.31,-0.0230378548492022,-0.2054423635918087,-1.6969741757512111,0.0994091753167739,0.3569095941989901,0.0230378548492022,0.447441777480944
798.5957177_603.57,0.0229454817268841,0.1255072527136434,1.5532114637131984,0.1302080803291145,0.3978342351683945,0.0229454817268841,0.40029784689038705
845.5688862_586.204,0.0229182577195509,0.0420884389382531,1.3496132199671973,0.1866111994403778,0.4828194525203427,0.0229182577195509,0.31621524074524215
506.3266234_240.991,0.0228815404236791,0.1929488157068295,1.0335310783280738,0.3091035407312578,0.6159398183275676,0.0228815404236791,0.2104617194022486
816.5347769_538.828,0.0228154421025275,0.0320470663155033,1.1019197041913538,0.2787157618711944,0.5973148139646351,0.0228154421025275,0.22379671421104694
867.5532381_525.439,0.0225868436919373,0.0776845387279099,1.2508953986429687,0.2200415622159533,0.5337317654940534,0.0225868436919373,0.27267694902656714
789.6144816_601.458,-0.0225857499654708,-0.1588532865401485,-1.7002965412088928,0.0987762438117734,0.3565532001001029,0.0225857499654708,0.44787566136287954
953.6230649_646.492,0.0223972881683598,0.0677709776553835,1.0622016170170676,0.2960950623586134,0.6109303185373922,0.0223972881683598,0.2140083216730963
833.6777501_675.453,-0.0221941704945325,-0.1874798382802918,-1.7825638046269277,0.0841479525110093,0.3202860565031506,0.0221941704945325,0.4944619677225399
666.5973977_681.493,0.0220355504915954,0.1072643601232005,1.4937020785314323,0.1450493030762346,0.4204241460409311,0.0220355504915954,0.376312349277484
920.6789775_683.598,-0.022002637015083,-0.0956219850123385,-1.6565155052193494,0.1073921649669286,0.3677504808741463,0.022002637015083,0.43444675071232436
995.6123536_117.977,0.0218568014904654,0.216913946519358,0.9705943692390756,0.3390299281137928,0.6440778354609352,0.0218568014904654,0.19106164588777108
301.2181156_164.6055,-0.0216380232591437,-0.2314507619608814,-1.299742313734472,0.202974667807319,0.5077962779198871,0.0216380232591437,0.29431048677221877
478.2850253_121.666,0.0212358735222684,0.1741402442024918,0.9531520761188832,0.3476578626252828,0.6513589839990932,0.0212358735222684,0.18617959238412357
792.5572447_557.172,0.0211021200122132,0.1113695652736259,1.091346711880891,0.2832696283766476,0.5973148139646351,0.0211021200122132,0.22379671421104694
864.6139541_623.921,-0.0210908186289655,-0.114167276816348,-1.803091906153119,0.0807980188425191,0.3106150252672316,0.0210908186289655,0.5077775401308985
844.6820845_688.7495,0.0210733263816515,0.1343943550649466,1.198558213677411,0.2395010104486685,0.5576952100447566,0.0210733263816515,0.25360308557848416
582.5116266_593.5815,-0.0209004411826309,-0.0951038504400125,-1.2172065678463315,0.2324263332935804,0.5506612256810117,0.0209004411826309,0.2591155029006504
768.5475629_599.253,-0.0208721463424488,-0.1499186790789062,-1.6760193881864995,0.1034797119594761,0.3619569323904423,0.0208721463424488,0.44134310111846137
814.5632852_533.2715,0.0207657210749534,0.16152473819918,1.2817608499728192,0.2091361197642533,0.513002276245962,0.0207657210749534,0.28988070787284737
760.6223542_740.089,0.020721273203451,0.1104623044945106,1.0249315124312894,0.3130814057257719,0.6163317528176429,0.020721273203451,0.21018545725998594
664.5901627_681.285,0.0206492881106678,0.0943101954054355,1.441797052822095,0.1590755684008572,0.447057200850685,0.0206492881106678,0.34963690544864445
708.6172178_693.9745,-0.0205820650481883,-0.2229848234681943,-1.0894386243450924,0.2840970490103033,0.5973148139646351,0.0205820650481883,0.22379671421104694
869.6766456_648.049,-0.0204998164934368,-0.1510431213530849,-1.4668874018160234,0.1521664943994221,0.4314205013602524,0.0204998164934368,0.3650992208095681
1123.678315_388.256,0.0204918430306667,0.1247535545039835,1.968735370530141,0.0576960528476719,0.2555558862546338,0.0204918430306667,0.59251411142772
698.5600117_547.409,-0.0204837259611876,-0.1175072057919409,-1.6637551841214542,0.1059258017953052,0.3673596955879735,0.0204837259611876,0.43490849349542077
796.5190318_442.281,0.0204108718230246,0.0910502282891659,1.2062447634506028,0.2365658984723087,0.5546318761684363,0.0204108718230246,0.25599517398240346
993.6704527_704.4365,-0.0203839342896012,-0.080833294407684,-1.1790067349693656,0.2470877688181773,0.5640799204112452,0.0203839342896012,0.24865935960771135
474.2633342_99.10305,0.0203636418825414,0.2117878967887445,0.896648101439361,0.3766030184188565,0.6760604846065377,0.0203636418825414,0.17001444761491943
277.2177857_175.973,-0.0202869504572546,-0.1893325714762484,-0.857157009719826,0.3977322131945949,0.6961999621282472,0.0202869504572546,0.1572660046763982
728.5614978_576.517,0.0202227532261965,0.142478424578732,1.0378763831681388,0.3071069124001074,0.615710586458859,0.0202227532261965,0.21062337913364498
791.5037155_486.628,0.0202186360504996,0.3629788613504114,0.9456622136367144,0.3514072867600201,0.656873712636276,0.0202186360504996,0.18251811777213073
823.6000439_519.968,-0.0202137560302798,-0.3272807517716845,-1.6611118941756762,0.1064592490590419,0.3676452880640642,0.0202137560302798,0.43457099580373165
752.526397_576.971,-0.0202066643366268,-0.2788148789185958,-1.686708589327537,0.1013862782512956,0.358469962205206,0.0202066643366268,0.44554722994059404
870.7067161_718.484,-0.0201728150156083,-0.1077204635971756,-1.4961181185218355,0.1444213645520238,0.4204241460409311,0.0201728150156083,0.376312349277484
754.5578498_622.11,-0.0201548198996106,-0.1089919494138,-1.0220842626509612,0.3144061925419619,0.6174483058354192,0.0201548198996106,0.20939939665971471
650.4419468_393.895,-0.0200485457927257,-0.1034909352546963,-1.522710343750168,0.1376532335392909,0.4122174553830359,0.0200485457927257,0.3848736219308345
636.5593633_643.596,-0.0200386742964581,-0.0963791042604246,-1.34389635205472,0.18843358915104,0.4829351420065962,0.0200386742964581,0.31611119090479783
766.5412903_599.387,-0.0200056907336992,-0.1400394632151968,-1.6185848219756502,0.1153523980113588,0.3745506150568025,0.0200056907336992,0.42648948542902476
988.729702_799.961,-0.0199481912386954,-0.1851043134240006,-1.033884942356604,0.3089406080338314,0.6159398183275676,0.0199481912386954,0.2104617194022486
536.5058106_593.51,-0.0198387033870785,-0.0911325310586976,-1.1566039417513627,0.2559959503661615,0.5731777460121474,0.0198387033870785,0.24171067970480994
749.5836912_561.2135,-0.0197877481823984,-0.097588814208475,-1.158072837645644,0.2554047930242285,0.5731777460121474,0.0197877481823984,0.24171067970480994
642.5789884_711.6575,0.0197691936590288,0.1546788496562176,1.5736098170793478,0.125414042414672,0.389878922887311,0.0197691936590288,0.40907024242462686
764.5567568_529.3335,0.019734598270622,0.0489907165764437,0.8250177111664397,0.4154695597210459,0.7083842911561767,0.019734598270622,0.14973107811413797
691.4004562_192.952,0.0197166958684981,0.0631491510040959,0.8310513764212221,0.4121027954094586,0.7083842911561767,0.0197166958684981,0.14973107811413797
819.6628547_657.901,-0.0197143327677385,-0.2153876429878442,-1.5333041901182898,0.1350292700626976,0.407588352226291,0.0197143327677385,0.38977823545100776
913.5862089_408.1995,-0.0196723124539537,-0.1009512524897203,-0.7935525208236733,0.4333011502787447,0.7119766884620502,0.0196723124539537,0.14753422579858694
683.4245677_669.023,-0.0195428805870615,-0.0704563670397399,-0.731816214179237,0.4696066826004145,0.7354274541333328,0.0195428805870615,0.13346016158157323
750.5461995_621.9615,-0.0194970950248834,-0.0967516826656464,-1.090166296688872,0.2837813001876255,0.5973148139646351,0.0194970950248834,0.22379671421104694
744.5663516_547.559,-0.0194767936821796,-0.1328394545504255,-1.6997905456124378,0.098872421132053,0.3565532001001029,0.0194767936821796,0.44787566136287954
668.6142758_742.61,0.0194723104433265,0.1783931506961255,1.6238131406531835,0.1142270840602467,0.3745506150568025,0.0194723104433265,0.42648948542902476
1177.723983_455.1375,-0.019471956219518,-0.0835117594872486,-1.6098683160461609,0.1172487772455252,0.3791974343456471,0.019471956219518,0.4211346097656629
686.6248385_749.547,-0.0194219215000315,-0.1721220995763663,-1.2055649462938218,0.2368244084743752,0.5546318761684363,0.0194219215000315,0.25599517398240346
882.6241289_629.0095,0.0193685434960655,0.0633603626419142,1.1279472688121588,0.2677284960216754,0.5849831749535267,0.0193685434960655,0.23285662473819724
819.5408195_500.421,0.0192626016706941,0.0998588635715587,1.210054260590668,0.2351211494050731,0.5538258288009672,0.0192626016706941,0.25662679390615545
801.615787_586.552,-0.0192612256306112,-0.0653385525893285,-1.3895434989362312,0.1742606877671569,0.4687209918489533,0.0192612256306112,0.3290855959997043
452.2793447_137.786,-0.0191715000617645,-0.1219509973327212,-1.1896549904206823,0.242934225469484,0.5599714426360104,0.0191715000617645,0.25183412053279736
881.5202483_454.858,0.0191519312129193,0.1401345134599533,1.515636952011509,0.1394280374240429,0.4132140018203454,0.0191519312129193,0.3838249707674095
764.5171893_541.767,-0.0191456298294882,-0.2042603973917647,-2.7212091103073046,0.010432265611771,0.091422542726811,0.0191456298294882,1.038946703886044
985.7103835_792.307,-0.0191058834525549,-0.244180562948136,-1.120553572561545,0.2708175010095071,0.5901504366918404,0.0191058834525549,0.229037267176107
938.6922708_719.419,0.0189615886658112,0.116775138052522,1.064409934126366,0.2951092456624849,0.6109044639270008,0.0189615886658112,0.21402670143243457
964.776143_698.0345,-0.0189546584200832,-0.0962701578926753,-1.1848130249744482,0.2448165059358377,0.5606465661343275,0.0189546584200832,0.2513108334838643
786.5109393_506.613,-0.0188257164060173,-0.165302319640403,-1.343921673287075,0.1884254871872248,0.4829351420065962,0.0188257164060173,0.31611119090479783
600.5144861_636.772,-0.0187433629008644,-0.0996190574197366,-1.263862291251004,0.2154090663587113,0.5256239194082327,0.0187433629008644,0.27932487969135217
841.6455093_609.047,-0.0186809234660748,-0.117425241500461,-1.571885290327233,0.125813689226212,0.389878922887311,0.0186809234660748,0.40907024242462686
890.6946598_681.427,0.0186777046195962,0.0839331057656718,1.34655719403536,0.1875836779547151,0.4829351420065962,0.0186777046195962,0.31611119090479783
788.5277853_546.5035,-0.0186690866398145,-0.1823334847630384,-1.9706418150180816,0.057467626196755,0.2555558862546338,0.0186690866398145,0.59251411142772
780.5945853_666.918,-0.0186600053091701,-0.077548167973056,-0.9595005858289368,0.3445007418345883,0.649459987403748,0.0186600053091701,0.18744760022612741
740.5175475_553.851,-0.0186288633572861,-0.1770691720027195,-1.473771280767225,0.1503133045458129,0.4283403608560752,0.0186288633572861,0.3682110017854733
802.5639378_714.718,-0.0185805378071304,-0.1891554125932312,-0.8547722769724945,0.399031686000452,0.6963829209643863,0.0185805378071304,0.1571518886487312
